code_health,lead_time_minutes,total_defects,language
8.5,5220.0,0.0,Python
8.16,1860.0,0.0,Python
5.28,269760.0,0.0,Python
8.83,1710.0,0.0,Python
7.57,3158.181818,0.0,Python
2.46,960.0,0.0,Python
5.25,5872.5,1.0,Python
8.5,9300.0,0.0,Python
7.7,3900.0,0.0,Python
9.0,270.0,0.0,Go
8.91,1380.0,1.0,Go
9.0,4416.923077,2.0,Go
10.0,15330.0,1.0,Go
8.58,3726.0,3.0,Go
10.0,8520.0,0.0,Go
10.0,540.0,0.0,Go
9.0,1125.0,1.0,Go
9.75,480.0,0.0,Go
9.18,3500.0,0.0,Go
10.0,7320.0,0.0,Go
10.0,14100.0,0.0,Go
10.0,5612.7272729999995,1.0,Go
10.0,4800.0,0.0,Go
9.5,3270.0,0.0,Go
10.0,1140.0,0.0,Go
9.5,480.0,0.0,Go
10.0,11940.0,0.0,Go
10.0,4020.0,0.0,Go
9.5,830.0,1.0,Go
10.0,10725.0,0.0,Go
10.0,6280.0,0.0,Go
9.0,6792.0,0.0,Go
10.0,4920.0,0.0,Go
10.0,8746.666667,0.0,Go
10.0,7010.0,2.0,Go
10.0,7995.0,1.0,Go
10.0,7320.0,0.0,Go
10.0,28080.0,0.0,Go
9.0,1260.0,0.0,Go
8.5,60.0,0.0,Go
10.0,288.0,0.0,Go
10.0,1530.0,0.0,Go
9.5,7320.0,0.0,Go
10.0,620.0,0.0,Go
9.93,4964.0,1.0,Go
10.0,6500.0,1.0,Go
10.0,3060.0,0.0,Go
10.0,28080.0,0.0,Go
10.0,400.0,0.0,Go
10.0,3660.0,0.0,Go
9.12,1320.0,0.0,Go
10.0,1440.0,0.0,Go
10.0,1260.0,0.0,Go
10.0,1320.0,0.0,Go
9.5,1680.0,0.0,Go
9.25,7090.0,0.0,Go
10.0,1440.0,0.0,Go
10.0,28080.0,0.0,Go
9.25,60.0,0.0,Go
10.0,3500.0,0.0,Go
9.93,4920.0,0.0,Go
10.0,240.0,0.0,Go
10.0,3300.0,0.0,Go
10.0,480.0,0.0,Go
9.25,1440.0,0.0,Go
10.0,480.0,0.0,Go
10.0,10695.0,0.0,Go
10.0,480.0,0.0,Go
10.0,1920.0,0.0,Go
10.0,2400.0,0.0,Go
10.0,7896.0,0.0,Go
10.0,6636.0,1.0,Go
9.5,5142.857143,0.0,Go
10.0,5827.5,0.0,Go
9.5,6060.0,1.0,Go
10.0,9348.0,1.0,Go
8.91,4800.0,0.0,Go
10.0,4710.0,0.0,Go
10.0,2550.0,1.0,Go
8.8,3020.0,0.0,Go
9.25,1920.0,0.0,Go
10.0,3660.0,0.0,Go
9.5,4689.230769,2.0,Go
10.0,6648.0,1.0,Go
10.0,6540.0,0.0,Go
10.0,28080.0,0.0,Go
10.0,6150.0,0.0,Go
10.0,60.0,0.0,Go
10.0,2600.0,0.0,Go
9.5,5600.0,0.0,Go
9.5,870.0,0.0,Go
10.0,1120.0,0.0,Go
9.5,480.0,0.0,Go
9.5,5181.818182,0.0,Go
10.0,11360.0,0.0,Go
9.93,1335.0,0.0,Go
10.0,2400.0,0.0,Go
10.0,14070.0,0.0,Go
10.0,1584.0,0.0,Go
9.5,7489.0909090000005,1.0,Go
9.5,1120.0,0.0,Go
10.0,6394.285714,0.0,Go
10.0,7740.0,0.0,Go
10.0,8570.0,1.0,Go
10.0,900.0,1.0,Go
10.0,1110.0,0.0,Go
10.0,4720.0,0.0,Go
9.25,1120.0,0.0,Go
7.0,4602.857143,0.0,Go
10.0,11060.0,0.0,Go
10.0,1260.0,0.0,Go
10.0,2025.0,0.0,Go
9.18,800.0,0.0,Go
10.0,6411.428571,0.0,Go
10.0,480.0,0.0,Go
10.0,12912.0,0.0,Go
9.25,6021.818182,0.0,Go
10.0,1150.0,1.0,Go
10.0,60.0,0.0,Go
10.0,2160.0,0.0,Kotlin
10.0,2470.0,6.0,Kotlin
10.0,8580.0,0.0,Kotlin
10.0,3394.285714,0.0,Kotlin
10.0,2985.0,0.0,Kotlin
10.0,2420.0,0.0,Kotlin
10.0,2880.0,0.0,Kotlin
10.0,3004.0,5.0,Kotlin
10.0,3360.0,0.0,Kotlin
10.0,3003.157895,5.0,Kotlin
9.5,1020.0,0.0,Kotlin
10.0,5510.0,0.0,Kotlin
9.87,2658.333333,7.0,Kotlin
10.0,2795.454545,5.0,Kotlin
10.0,3456.0,1.0,Kotlin
10.0,6120.0,0.0,Kotlin
10.0,1980.0,1.0,Kotlin
10.0,2680.0,0.0,Kotlin
10.0,2400.0,0.0,Kotlin
10.0,4335.0,0.0,Kotlin
9.5,7680.0,0.0,Kotlin
10.0,780.0,0.0,Kotlin
10.0,2382.857143,0.0,Kotlin
10.0,1500.0,0.0,Kotlin
10.0,2580.0,0.0,Kotlin
10.0,7680.0,0.0,Kotlin
10.0,3858.0,1.0,Kotlin
10.0,8680.0,0.0,Kotlin
10.0,3855.0,0.0,Kotlin
10.0,3547.826087,2.0,Kotlin
10.0,2880.0,0.0,Kotlin
10.0,3980.0,0.0,Kotlin
10.0,1020.0,0.0,Kotlin
10.0,5607.2727270000005,0.0,Kotlin
10.0,7680.0,0.0,Kotlin
10.0,3210.0,0.0,Kotlin
10.0,2448.0,0.0,Kotlin
10.0,3240.0,0.0,Kotlin
10.0,1020.0,0.0,Kotlin
10.0,2520.0,2.0,Kotlin
10.0,2175.0,1.0,Kotlin
10.0,1020.0,0.0,Kotlin
10.0,570.0,0.0,Kotlin
10.0,2645.454545,0.0,Kotlin
10.0,2620.0,1.0,Kotlin
9.5,2940.0,0.0,Kotlin
9.5,1020.0,0.0,Kotlin
10.0,2100.0,0.0,Kotlin
10.0,4512.0,1.0,Kotlin
10.0,2596.097561,9.0,Kotlin
10.0,7680.0,0.0,Kotlin
10.0,1920.0,0.0,Kotlin
9.5,2683.333333,2.0,Kotlin
10.0,2940.0,0.0,Kotlin
10.0,3450.0,0.0,Kotlin
9.5,3450.0,0.0,Kotlin
7.75,3480.0,1.0,Kotlin
10.0,2880.0,0.0,Kotlin
10.0,3025.2631579999997,5.0,Kotlin
10.0,3450.0,0.0,Kotlin
10.0,6540.0,0.0,Kotlin
10.0,3900.0,0.0,Kotlin
10.0,540.0,0.0,Kotlin
10.0,4860.0,0.0,Kotlin
10.0,2760.0,0.0,Kotlin
10.0,5760.0,0.0,Kotlin
10.0,2140.0,6.0,Kotlin
10.0,3360.0,0.0,Kotlin
10.0,8060.0,0.0,Kotlin
10.0,4640.0,0.0,Kotlin
10.0,2280.0,1.0,Kotlin
10.0,3300.0,0.0,Kotlin
10.0,3240.0,0.0,Kotlin
10.0,480.0,0.0,Kotlin
10.0,4320.0,0.0,Kotlin
10.0,1800.0,1.0,Kotlin
9.25,2832.0,3.0,Kotlin
10.0,3420.0,0.0,Kotlin
9.5,2884.285714,3.0,Kotlin
10.0,1800.0,2.0,Kotlin
10.0,7920.0,0.0,Kotlin
10.0,2990.4,1.0,Kotlin
10.0,11820.0,0.0,Kotlin
10.0,4680.0,0.0,Kotlin
10.0,6540.0,0.0,Kotlin
10.0,7008.0,0.0,Kotlin
10.0,2280.0,0.0,Kotlin
10.0,2115.0,0.0,Kotlin
10.0,2340.0,0.0,Kotlin
10.0,8424.0,0.0,Kotlin
10.0,4590.0,0.0,Kotlin
10.0,6720.0,0.0,Kotlin
10.0,2880.0,0.0,Kotlin
9.25,2762.4,5.0,Kotlin
10.0,2329.090909,2.0,Kotlin
10.0,3864.0,1.0,Kotlin
9.5,4740.0,0.0,Kotlin
10.0,2730.0,0.0,Kotlin
10.0,1980.0,0.0,Kotlin
10.0,2252.727273,0.0,Kotlin
10.0,1020.0,0.0,Kotlin
10.0,1020.0,0.0,Kotlin
10.0,5020.0,0.0,Kotlin
9.87,4860.0,0.0,Kotlin
10.0,2580.0,0.0,Kotlin
10.0,4152.0,0.0,Kotlin
10.0,3300.0,0.0,Kotlin
10.0,1040.0,0.0,Kotlin
10.0,7920.0,0.0,Kotlin
9.5,3240.0,0.0,Kotlin
10.0,1185.0,0.0,Kotlin
10.0,4174.285714,0.0,Kotlin
10.0,6132.0,0.0,Kotlin
10.0,2430.0,0.0,Kotlin
10.0,2475.0,1.0,Kotlin
10.0,2715.555556,4.0,Kotlin
10.0,2280.0,0.0,Kotlin
10.0,3891.428571,1.0,Kotlin
10.0,1080.0,1.0,Kotlin
10.0,2900.0,0.0,Kotlin
10.0,4680.0,0.0,Kotlin
10.0,5430.0,0.0,Kotlin
10.0,7200.0,0.0,Kotlin
10.0,3740.0,1.0,Kotlin
10.0,2260.0,2.0,Kotlin
10.0,2400.0,0.0,Kotlin
10.0,4800.0,0.0,Kotlin
10.0,3570.0,0.0,Kotlin
10.0,4620.0,0.0,Kotlin
10.0,7920.0,0.0,Kotlin
10.0,9500.0,0.0,Kotlin
10.0,2708.571429,2.0,Kotlin
10.0,3420.0,0.0,Kotlin
9.5,2700.0,3.0,Kotlin
10.0,7680.0,0.0,Kotlin
10.0,4860.0,0.0,Kotlin
10.0,6660.0,0.0,Kotlin
10.0,3248.571429,0.0,Kotlin
10.0,3420.0,0.0,Kotlin
10.0,7920.0,0.0,Kotlin
10.0,3210.0,0.0,Kotlin
10.0,4095.0,0.0,Kotlin
10.0,5630.0,1.0,Kotlin
10.0,3480.0,1.0,Kotlin
10.0,2100.0,0.0,Kotlin
10.0,3780.0,1.0,Kotlin
10.0,7920.0,0.0,Kotlin
10.0,3000.0,0.0,Kotlin
10.0,4140.0,0.0,Kotlin
10.0,2130.0,1.0,Kotlin
9.25,4668.0,0.0,Kotlin
10.0,3090.0,1.0,Kotlin
10.0,3067.5,1.0,Kotlin
10.0,5685.0,0.0,Kotlin
10.0,3750.0,0.0,Kotlin
9.5,4140.0,0.0,Kotlin
10.0,570.0,0.0,Kotlin
10.0,2880.0,0.0,Kotlin
9.25,4320.0,0.0,Kotlin
10.0,4320.0,1.0,Kotlin
10.0,1260.0,0.0,Kotlin
10.0,6540.0,0.0,Kotlin
10.0,1020.0,0.0,Kotlin
9.25,4290.0,0.0,Kotlin
10.0,6540.0,0.0,Kotlin
10.0,2550.0,0.0,Kotlin
10.0,1110.0,0.0,Kotlin
10.0,3420.0,0.0,Kotlin
10.0,1410.0,0.0,Kotlin
10.0,4380.0,0.0,Kotlin
10.0,1080.0,0.0,Kotlin
10.0,5490.0,0.0,Kotlin
9.5,3450.0,0.0,Kotlin
10.0,2280.0,0.0,Kotlin
10.0,6630.0,0.0,Kotlin
10.0,3240.0,0.0,Kotlin
10.0,1980.0,1.0,Kotlin
10.0,3528.0,2.0,Kotlin
10.0,3840.0,2.0,Kotlin
10.0,5700.0,0.0,Kotlin
9.5,2590.588235,3.0,Kotlin
10.0,2982.0,2.0,Kotlin
10.0,4860.0,0.0,Kotlin
10.0,3564.0,0.0,Kotlin
10.0,3965.4545450000005,1.0,Kotlin
9.25,4788.0,0.0,Kotlin
10.0,3360.0,1.0,Kotlin
10.0,780.0,0.0,Kotlin
10.0,4320.0,0.0,Kotlin
10.0,2160.0,0.0,Kotlin
10.0,1020.0,0.0,Kotlin
10.0,3240.0,0.0,Kotlin
10.0,3090.0,0.0,Kotlin
10.0,3146.557377,10.0,Kotlin
10.0,570.0,0.0,Kotlin
10.0,2745.882353,2.0,Kotlin
10.0,4785.0,0.0,Kotlin
9.25,3045.0,1.0,Kotlin
9.25,4970.0,1.0,Kotlin
10.0,5970.0,0.0,Kotlin
9.5,5430.0,0.0,Kotlin
10.0,3300.0,0.0,Kotlin
10.0,3180.0,0.0,Kotlin
10.0,3450.0,0.0,Kotlin
10.0,3450.0,0.0,Kotlin
10.0,3900.0,0.0,Kotlin
10.0,3360.0,0.0,Kotlin
10.0,2280.0,0.0,Kotlin
10.0,4305.0,0.0,Kotlin
10.0,3910.0,0.0,Kotlin
10.0,4340.0,0.0,Kotlin
10.0,6960.0,0.0,Kotlin
10.0,3600.0,4.0,Kotlin
10.0,3420.0,0.0,Kotlin
10.0,4680.0,0.0,Kotlin
10.0,3185.454545,0.0,Kotlin
10.0,570.0,0.0,Kotlin
10.0,7680.0,0.0,Kotlin
10.0,4980.0,0.0,Kotlin
10.0,3498.4615380000005,3.0,Kotlin
10.0,3420.0,0.0,Kotlin
10.0,2100.0,0.0,Kotlin
10.0,2400.0,0.0,Kotlin
10.0,5700.0,0.0,Kotlin
9.5,3450.0,0.0,Kotlin
10.0,2595.652174,4.0,Kotlin
9.75,10170.0,1.0,Kotlin
10.0,3540.0,0.0,Kotlin
10.0,3450.0,0.0,Kotlin
10.0,21720.0,0.0,Kotlin
10.0,2880.0,0.0,Kotlin
9.25,4320.0,0.0,Kotlin
10.0,8700.0,0.0,Go
9.93,28320.0,0.0,Go
7.15,1710.0,0.0,Go
9.37,8700.0,0.0,Python
10.0,8700.0,0.0,Go
10.0,8700.0,0.0,Go
7.5,8700.0,0.0,Python
8.66,1140.0,0.0,Go
10.0,8700.0,0.0,Go
6.53,1140.0,0.0,Go
10.0,8700.0,0.0,Go
9.18,8700.0,0.0,Go
10.0,8700.0,0.0,Go
8.21,2880.0,0.0,Python
9.0,8790.0,0.0,Python
10.0,480.0,0.0,Python
8.75,3540.0,0.0,Python
8.34,2940.0,0.0,Python
10.0,1740.0,0.0,Swift
10.0,3400.0,0.0,Swift
9.59,1080.0,1.0,Swift
10.0,2940.0,1.0,Swift
10.0,1380.0,1.0,Swift
10.0,1620.0,0.0,Swift
8.33,930.0,1.0,Swift
10.0,600.0,0.0,Swift
10.0,3840.0,0.0,Swift
10.0,1560.0,0.0,Swift
10.0,360.0,0.0,Swift
9.25,2420.0,5.0,Swift
10.0,394.2857143,0.0,Swift
10.0,1740.0,0.0,Swift
10.0,20040.0,0.0,Swift
10.0,1320.0,0.0,Swift
10.0,20640.0,2.0,Swift
10.0,9480.0,1.0,Swift
10.0,4320.0,0.0,Swift
10.0,3505.714286,1.0,Swift
10.0,26280.0,0.0,Swift
10.0,120.0,0.0,Swift
10.0,630.0,0.0,Swift
10.0,420.0,0.0,Swift
9.5,2160.0,1.0,Swift
10.0,1740.0,0.0,Swift
10.0,480.0,0.0,Swift
10.0,660.0,1.0,Swift
9.75,1160.0,2.0,Swift
10.0,825.0,0.0,Swift
10.0,480.0,0.0,Swift
10.0,2640.0,1.0,Swift
10.0,2640.0,0.0,Swift
10.0,2400.0,1.0,Swift
10.0,1620.0,0.0,Swift
9.28,2280.0,0.0,Swift
10.0,600.0,5.0,Swift
9.5,1216.363636,3.0,Swift
10.0,1740.0,0.0,Swift
9.5,2552.0,1.0,Swift
10.0,2820.0,1.0,Swift
9.75,600.0,0.0,Swift
10.0,480.0,2.0,Swift
10.0,3460.0,0.0,Swift
9.25,1333.333333,0.0,Swift
9.25,1230.0,0.0,Swift
10.0,1200.0,0.0,Swift
10.0,1380.0,1.0,Swift
10.0,2040.0,1.0,Swift
10.0,8655.0,2.0,Swift
9.12,4512.631579,3.0,Swift
10.0,1740.0,0.0,Swift
10.0,2100.0,0.0,Swift
10.0,2842.5,0.0,Swift
10.0,1980.0,0.0,Swift
10.0,4140.0,0.0,Swift
10.0,8260.0,1.0,Swift
10.0,5200.0,1.0,Swift
10.0,1440.0,0.0,Swift
10.0,3992.3076920000003,3.0,Swift
10.0,4260.0,0.0,Swift
9.25,2778.0,1.0,Swift
10.0,1780.0,0.0,Swift
10.0,2200.0,1.0,Swift
10.0,1335.0,1.0,Swift
10.0,1740.0,0.0,Swift
9.25,2380.0,0.0,Swift
10.0,7320.0,1.0,Swift
10.0,1402.5,0.0,Swift
9.25,1380.0,1.0,Swift
10.0,540.0,0.0,Swift
9.5,1620.0,0.0,Swift
10.0,1440.0,0.0,Swift
10.0,660.0,0.0,Swift
10.0,5220.0,0.0,Swift
10.0,1470.0,0.0,Swift
10.0,5760.0,1.0,Swift
9.5,720.0,0.0,Swift
10.0,1740.0,0.0,Swift
10.0,1290.0,0.0,Swift
10.0,5160.0,1.0,Swift
10.0,700.0,0.0,Swift
10.0,3960.0,1.0,Swift
10.0,1200.0,1.0,Swift
10.0,1200.0,0.0,Swift
10.0,120.0,0.0,Swift
9.75,2453.571429,1.0,Swift
10.0,1522.5,0.0,Swift
10.0,1440.0,0.0,Swift
10.0,1980.0,0.0,Swift
9.75,1020.0,2.0,Swift
10.0,2640.0,0.0,Swift
9.5,345.0,2.0,Swift
10.0,6000.0,2.0,Swift
10.0,7440.0,0.0,Swift
9.75,4605.0,0.0,Swift
9.25,2194.285714,0.0,Swift
10.0,3620.0,1.0,Swift
10.0,1365.0,0.0,Swift
10.0,840.0,0.0,Swift
10.0,300.0,1.0,Swift
10.0,1260.0,0.0,Swift
10.0,600.0,0.0,Swift
10.0,3522.857143,0.0,Swift
10.0,240.0,0.0,Swift
10.0,1260.0,0.0,Swift
9.37,795.0,3.0,Swift
10.0,180.0,0.0,Swift
10.0,3330.0,0.0,Swift
10.0,600.0,1.0,Swift
10.0,4020.0,0.0,Swift
10.0,3300.0,0.0,Swift
6.65,1176.666667,2.0,Swift
10.0,1620.0,1.0,Swift
10.0,4260.0,0.0,Swift
10.0,1050.0,1.0,Swift
10.0,1740.0,0.0,Swift
10.0,500.0,0.0,Swift
10.0,3742.5,1.0,Swift
10.0,1440.0,0.0,Swift
10.0,1320.0,0.0,Swift
10.0,2450.0,2.0,Swift
10.0,6300.0,0.0,Swift
9.87,3840.0,1.0,Swift
10.0,2640.0,0.0,Swift
9.25,600.0,0.0,Swift
10.0,1050.0,1.0,Swift
10.0,1260.0,1.0,Swift
9.25,3641.25,1.0,Swift
10.0,5130.0,1.0,Swift
10.0,2617.021277,8.0,Swift
10.0,2160.0,0.0,Swift
10.0,5658.4615380000005,1.0,Swift
10.0,60.0,1.0,Swift
10.0,1050.0,0.0,Swift
9.25,10740.0,0.0,Swift
10.0,2205.0,0.0,Swift
10.0,2040.0,0.0,Swift
10.0,3923.0769229999996,3.0,Swift
10.0,1714.285714,0.0,Swift
10.0,7090.0,0.0,Swift
10.0,5430.0,1.0,Swift
10.0,2040.0,0.0,Swift
10.0,4200.0,0.0,Swift
10.0,60.0,1.0,Swift
9.87,2640.0,2.0,Swift
10.0,2820.0,0.0,Swift
10.0,10350.0,0.0,Swift
10.0,9060.0,1.0,Swift
10.0,3936.0,3.0,Swift
10.0,120.0,1.0,Swift
10.0,1320.0,0.0,Swift
10.0,1380.0,0.0,Swift
9.5,2198.181818,1.0,Swift
10.0,20640.0,1.0,Swift
9.12,6555.0,0.0,Swift
9.5,600.0,1.0,Swift
10.0,60.0,0.0,Swift
10.0,60.0,1.0,Swift
10.0,4960.0,0.0,Swift
10.0,1380.0,1.0,Swift
10.0,1440.0,0.0,Swift
10.0,2100.0,0.0,Swift
10.0,3120.0,0.0,Swift
10.0,780.0,0.0,Swift
9.5,7320.0,2.0,Swift
10.0,2730.0,0.0,Swift
10.0,570.0,1.0,Swift
10.0,5211.428571,3.0,Swift
10.0,2665.714286,0.0,Swift
10.0,1200.0,1.0,Swift
9.25,1200.0,1.0,Swift
10.0,1860.0,0.0,Swift
10.0,120.0,0.0,Swift
10.0,2982.0,1.0,Swift
10.0,3942.857143,2.0,Swift
10.0,660.0,0.0,Swift
10.0,60.0,0.0,Swift
10.0,1380.0,0.0,Swift
10.0,26280.0,0.0,Swift
10.0,1097.142857,2.0,Swift
10.0,180.0,0.0,Swift
10.0,3750.0,0.0,Swift
10.0,630.0,0.0,Swift
10.0,4620.0,0.0,Swift
10.0,4710.0,0.0,Swift
10.0,5760.0,0.0,Swift
10.0,1380.0,0.0,Swift
10.0,3900.0,1.0,Swift
10.0,6409.411765,8.0,Swift
9.5,1920.0,1.0,Swift
9.25,480.0,1.0,Swift
10.0,20640.0,1.0,Swift
10.0,3420.0,1.0,Swift
10.0,2265.0,3.0,Swift
10.0,1440.0,1.0,Swift
10.0,2526.0,1.0,Swift
2.95,4732.631579,29.0,Swift
10.0,180.0,0.0,Swift
10.0,14490.0,0.0,Swift
10.0,1080.0,1.0,Swift
7.0,4296.0,1.0,Swift
10.0,4290.0,3.0,Swift
10.0,2544.0,2.0,Swift
10.0,540.0,1.0,Swift
10.0,3330.0,0.0,Swift
9.25,960.0,0.0,Swift
10.0,1290.0,0.0,Swift
10.0,1980.0,0.0,Swift
10.0,360.0,0.0,Swift
10.0,3120.0,0.0,Swift
8.66,800.0,0.0,Swift
10.0,1740.0,0.0,Swift
10.0,2568.0,0.0,Swift
10.0,1540.0,0.0,Swift
10.0,120.0,0.0,Swift
9.25,3308.571429,0.0,Swift
9.25,2640.0,0.0,Swift
10.0,3437.142857,0.0,Swift
10.0,2960.0,0.0,Swift
10.0,7620.0,0.0,Swift
10.0,2100.0,0.0,Swift
10.0,4320.0,0.0,Swift
10.0,1380.0,0.0,Swift
10.0,756.0,1.0,Swift
10.0,20640.0,0.0,Swift
10.0,2055.0,1.0,Swift
10.0,1440.0,0.0,Swift
10.0,1320.0,0.0,Swift
10.0,1920.0,1.0,Swift
10.0,1380.0,0.0,Swift
10.0,1320.0,1.0,Swift
9.5,2640.0,1.0,Swift
10.0,1315.0,3.0,Swift
9.5,7160.0,0.0,Swift
10.0,7440.0,1.0,Swift
10.0,1860.0,0.0,Swift
10.0,7620.0,0.0,Swift
10.0,2310.0,0.0,Swift
8.5,3573.333333,3.0,Swift
10.0,1890.0,0.0,Swift
10.0,1452.0,0.0,Swift
10.0,5460.0,2.0,Swift
10.0,3180.0,0.0,Swift
10.0,1464.0,0.0,Swift
10.0,3120.0,0.0,Swift
10.0,180.0,0.0,Swift
10.0,1260.0,0.0,Swift
10.0,480.0,0.0,Swift
10.0,510.0,0.0,Swift
9.5,1260.0,0.0,Swift
10.0,3470.0,2.0,Swift
10.0,3968.571429,3.0,Swift
10.0,2650.0,0.0,Swift
10.0,120.0,0.0,Swift
10.0,1872.0,1.0,Swift
9.75,2505.0,4.0,Swift
10.0,2340.0,0.0,Swift
10.0,2130.0,0.0,Swift
10.0,1440.0,0.0,Swift
10.0,1020.0,0.0,Swift
10.0,2112.0,0.0,Swift
10.0,2064.0,0.0,Swift
10.0,1080.0,0.0,Swift
10.0,2940.0,0.0,Swift
10.0,3135.0,1.0,Swift
10.0,3508.6956520000003,1.0,Swift
10.0,60.0,0.0,Swift
10.0,10650.0,4.0,Swift
10.0,3834.285714,5.0,Swift
10.0,5100.0,1.0,Swift
9.5,2010.0,0.0,Swift
10.0,150.0,0.0,Swift
10.0,480.0,0.0,Swift
10.0,2550.0,1.0,Swift
10.0,1380.0,0.0,Swift
10.0,1370.0,0.0,Swift
10.0,996.0,0.0,Swift
10.0,980.0,1.0,Swift
9.5,840.0,0.0,Swift
9.5,6300.0,0.0,Swift
10.0,2595.0,0.0,Swift
10.0,7200.0,0.0,Swift
10.0,1380.0,0.0,Swift
10.0,870.0,0.0,Swift
10.0,3343.636364,4.0,Swift
10.0,480.0,0.0,Swift
10.0,2820.0,0.0,Swift
10.0,5758.4615380000005,15.0,Swift
10.0,1200.0,0.0,Swift
10.0,3076.363636,3.0,Swift
10.0,4140.0,0.0,Swift
10.0,1080.0,0.0,Swift
10.0,810.0,1.0,Swift
10.0,1740.0,0.0,Swift
10.0,390.0,0.0,Swift
9.5,1260.0,0.0,Swift
9.87,2872.9411760000003,0.0,Swift
10.0,4200.0,0.0,Swift
10.0,2449.5652170000003,8.0,Swift
10.0,3064.5652170000003,7.0,Swift
10.0,2040.0,0.0,Swift
10.0,10560.0,0.0,Swift
10.0,3120.0,0.0,Swift
10.0,1080.0,0.0,Swift
10.0,7590.0,0.0,Swift
10.0,2615.294118,0.0,Swift
10.0,1200.0,0.0,Swift
10.0,480.0,0.0,Swift
10.0,1620.0,2.0,Swift
10.0,2220.0,3.0,Swift
10.0,1380.0,0.0,Swift
10.0,480.0,3.0,Swift
10.0,885.0,2.0,Swift
9.75,1160.0,0.0,Swift
10.0,1200.0,0.0,Swift
10.0,1740.0,0.0,Swift
10.0,5250.0,0.0,Swift
10.0,1080.0,0.0,Swift
10.0,1690.0,0.0,Swift
10.0,3060.0,0.0,Swift
10.0,420.0,0.0,Swift
10.0,7320.0,1.0,Swift
10.0,2640.0,0.0,Swift
10.0,1080.0,0.0,Swift
10.0,2840.0,1.0,Swift
10.0,2080.0,0.0,Swift
7.0,1853.3333329999998,1.0,Swift
10.0,1020.0,0.0,Swift
10.0,1080.0,0.0,Swift
10.0,360.0,0.0,Swift
10.0,900.0,1.0,Swift
10.0,480.0,0.0,Swift
10.0,6768.0,1.0,Swift
10.0,1200.0,0.0,Swift
9.5,1560.0,1.0,Swift
10.0,120.0,0.0,Swift
9.5,1180.0,0.0,Swift
9.5,1740.0,0.0,Swift
10.0,3120.0,0.0,Swift
10.0,2016.0,1.0,Swift
9.0,1020.0,2.0,Swift
10.0,810.0,0.0,Swift
10.0,780.0,0.0,Swift
10.0,2980.0,0.0,Swift
10.0,2760.0,0.0,Swift
10.0,1920.0,0.0,Swift
10.0,840.0,1.0,Swift
9.75,555.0,0.0,Swift
10.0,120.0,0.0,Swift
10.0,480.0,0.0,Swift
10.0,60.0,0.0,Swift
9.75,240.0,1.0,Ruby
10.0,600.0,0.0,Swift
10.0,2970.0,0.0,Swift
10.0,480.0,0.0,Swift
10.0,3210.0,0.0,Swift
10.0,5220.0,1.0,Swift
10.0,2700.0,0.0,Swift
10.0,1380.0,0.0,Swift
7.0,2400.0,1.0,Swift
10.0,960.0,1.0,Swift
10.0,1260.0,1.0,Swift
10.0,2348.571429,0.0,Swift
10.0,2040.0,0.0,Swift
10.0,2820.0,2.0,Swift
10.0,5310.0,0.0,Swift
10.0,4520.0,1.0,Swift
10.0,2800.0,1.0,Swift
10.0,5760.0,0.0,Swift
10.0,2520.0,0.0,Swift
10.0,4000.0,0.0,Swift
10.0,1440.0,0.0,Swift
10.0,1260.0,0.0,Swift
8.63,3952.5,6.0,Swift
10.0,2640.0,0.0,Swift
10.0,2520.0,0.0,Swift
9.5,480.0,0.0,Swift
10.0,2196.0,1.0,Swift
10.0,2136.0,0.0,Swift
10.0,1560.0,1.0,Swift
10.0,570.0,0.0,Swift
10.0,5220.0,2.0,Swift
10.0,660.0,0.0,Swift
10.0,3087.272727,3.0,Swift
10.0,8265.0,2.0,Swift
10.0,1440.0,0.0,Swift
10.0,13092.0,10.0,Swift
10.0,1740.0,0.0,Swift
10.0,6690.0,0.0,Swift
9.25,3575.0,8.0,Swift
10.0,3330.0,0.0,Swift
10.0,960.0,0.0,Swift
10.0,1740.0,0.0,Swift
10.0,1350.0,0.0,Swift
10.0,6140.0,1.0,Swift
10.0,4014.7826090000003,9.0,Swift
10.0,1380.0,0.0,Swift
9.87,300.0,0.0,Swift
10.0,930.0,0.0,Swift
10.0,990.0,0.0,Swift
10.0,5320.0,2.0,Swift
10.0,4770.0,0.0,Swift
10.0,2677.5,2.0,Swift
10.0,1740.0,1.0,Swift
10.0,8000.0,2.0,Swift
10.0,1290.0,1.0,Swift
10.0,3456.0,0.0,Swift
9.25,1380.0,0.0,Swift
6.4,3520.137931,17.0,Swift
10.0,2276.666667,6.0,Swift
10.0,330.0,0.0,Swift
10.0,2790.0,0.0,Swift
9.12,1050.0,2.0,Swift
10.0,2820.0,1.0,Swift
10.0,180.0,0.0,Swift
10.0,1980.0,0.0,Swift
10.0,120.0,0.0,Swift
10.0,2640.0,0.0,Swift
10.0,1140.0,0.0,Swift
10.0,600.0,0.0,Swift
10.0,18096.0,4.0,Swift
10.0,2190.0,0.0,Swift
10.0,2940.0,0.0,Swift
10.0,1635.0,0.0,Swift
10.0,2940.0,0.0,Swift
10.0,240.0,1.0,Swift
10.0,1080.0,2.0,Swift
9.53,2126.842105,0.0,Swift
10.0,360.0,0.0,Swift
10.0,1640.0,2.0,Swift
10.0,1140.0,0.0,Swift
10.0,520.0,1.0,Swift
10.0,1740.0,1.0,Swift
